Month,Scope,Case_ID,Tier,Case_Type,Segment,Factor,Case_Name_TH,Input_Rebased,SA,SA_Floored,SA_Rebased,MA3_Centered
2023-07,TH,TU001,T1,keyword,Informal-Traditional,Push,หนี้นอกระบบ,10.1123595506,11.3746995207,11.3746995207,11.6388882709,11.9987761602
2023-08,TH,TU001,T1,keyword,Informal-Traditional,Push,หนี้นอกระบบ,8.9887640449,10.7529394685,10.7529394685,11.0026872209,10.4478312239
2023-09,TH,TU001,T1,keyword,Informal-Traditional,Push,หนี้นอกระบบ,8.9887640449,8.5043951146,8.5043951146,8.7019181799,9.0926863085
2023-10,TH,TU001,T1,keyword,Informal-Traditional,Push,หนี้นอกระบบ,8.9887640449,7.4015452484,7.4015452484,7.5734535247,11.8596573178
2023-11,TH,TU001,T1,keyword,Informal-Traditional,Push,หนี้นอกระบบ,21.3483146067,18.8654317652,18.8654317652,19.3036002488,42.2923512578
2023-12,TH,TU001,T1,keyword,Informal-Traditional,Push,หนี้นอกระบบ,100.0000000000,97.7301204029,97.7301204029,100.0000000000,47.4311564932
2024-01,TH,TU001,T1,keyword,Informal-Traditional,Push,หนี้นอกระบบ,23.5955056180,22.4680268797,22.4680268797,22.9898692308,47.5270354045
2024-02,TH,TU001,T1,keyword,Informal-Traditional,Push,หนี้นอกระบบ,19.1011235955,19.1465394918,19.1465394918,19.5912369829,19.0362267066
2024-03,TH,TU001,T1,keyword,Informal-Traditional,Push,หนี้นอกระบบ,13.4831460674,14.1978154702,14.1978154702,14.5275739063,15.5024983671
2024-04,TH,TU001,T1,keyword,Informal-Traditional,Push,หนี้นอกระบบ,10.1123595506,12.1074759968,12.1074759968,12.3886842121,13.2940625555
2024-05,TH,TU001,T1,keyword,Informal-Traditional,Push,หนี้นอกระบบ,11.2359550562,12.6716185587,12.6716185587,12.9659295480,12.1585951695
2024-06,TH,TU001,T1,keyword,Informal-Traditional,Push,หนี้นอกระบบ,10.1123595506,10.8687345399,10.8687345399,11.1211717484,11.5274541948
2024-07,TH,TU001,T1,keyword,Informal-Traditional,Push,หนี้นอกระบบ,8.9887640449,10.2570314933,10.2570314933,10.4952612879,10.4724548859
2024-08,TH,TU001,T1,keyword,Informal-Traditional,Push,หนี้นอกระบบ,7.8651685393,9.5784622743,9.5784622743,9.8009316215,9.3352590063
2024-09,TH,TU001,T1,keyword,Informal-Traditional,Push,หนี้นอกระบบ,7.8651685393,7.5345858328,7.5345858328,7.7095841096,7.9950232475
2024-10,TH,TU001,T1,keyword,Informal-Traditional,Push,หนี้นอกระบบ,7.8651685393,6.3275894309,6.3275894309,6.4745540114,6.5850972956
2024-11,TH,TU001,T1,keyword,Informal-Traditional,Push,หนี้นอกระบบ,7.8651685393,5.4446952832,5.4446952832,5.5711537658,5.3607997390
2024-12,TH,TU001,T1,keyword,Informal-Traditional,Push,หนี้นอกระบบ,6.7415730337,3.9450634044,3.9450634044,4.0366914398,5.1568724447
2025-01,TH,TU001,T1,keyword,Informal-Traditional,Push,หนี้นอกระบบ,6.7415730337,5.7296942602,5.7296942602,5.8627721286,5.6936995988
2025-02,TH,TU001,T1,keyword,Informal-Traditional,Push,หนี้นอกระบบ,6.7415730337,7.0186207554,7.0186207554,7.1816352281,6.4963744653
2025-03,TH,TU001,T1,keyword,Informal-Traditional,Push,หนี้นอกระบบ,5.6179775281,6.2984287448,6.2984287448,6.4447160392,7.9650973027
2025-04,TH,TU001,T1,keyword,Informal-Traditional,Push,หนี้นอกระบบ,7.8651685393,10.0358480522,10.0358480522,10.2689406407,8.3162285131
2025-05,TH,TU001,T1,keyword,Informal-Traditional,Push,หนี้นอกระบบ,6.7415730337,8.0481036194,8.0481036194,8.2350288593,8.7480396523
2025-06,TH,TU001,T1,keyword,Informal-Traditional,Push,หนี้นอกระบบ,6.7415730337,7.5644573837,7.5644573837,7.7401494570,8.3827268444
2025-07,TH,TU001,T1,keyword,Informal-Traditional,Push,หนี้นอกระบบ,7.8651685393,8.9647861110,8.9647861110,9.1730022167,8.7629214658
2025-08,TH,TU001,T1,keyword,Informal-Traditional,Push,หนี้นอกระบบ,7.8651685393,9.1627976033,9.1627976033,9.3756127236,8.3747310372
2025-09,TH,TU001,T1,keyword,Informal-Traditional,Push,หนี้นอกระบบ,6.7415730337,6.4263204639,6.4263204639,6.5755781712,7.1688287294
2025-10,TH,TU001,T1,keyword,Informal-Traditional,Push,หนี้นอกระบบ,6.7415730337,5.4291967788,5.4291967788,5.5552952932,5.6377039741
2025-11,TH,TU001,T1,keyword,Informal-Traditional,Push,หนี้นอกระบบ,6.7415730337,4.6736874027,4.6736874027,4.7822384577,4.7480003580
2025-12,TH,TU001,T1,keyword,Informal-Traditional,Push,หนี้นอกระบบ,6.7415730337,3.8177952183,3.8177952183,3.9064673230,5.3143008177
2026-01,TH,TU001,T1,keyword,Informal-Traditional,Push,หนี้นอกระบบ,7.8651685393,7.0895351421,7.0895351421,7.2541966723,6.1529131244
2026-02,TH,TU001,T1,keyword,Informal-Traditional,Push,หนี้นอกระบบ,6.7415730337,7.1324178538,7.1324178538,7.2980753778,14.6255765542
2026-03,TH,TU001,T1,keyword,Informal-Traditional,Push,หนี้นอกระบบ,28.0898876404,28.6588277322,28.6588277322,29.3244576125,15.2181695467
2026-04,TH,TU001,T1,keyword,Informal-Traditional,Push,หนี้นอกระบบ,6.7415730337,8.8269606773,8.8269606773,9.0319756498,16.2391647798
2026-05,TH,TU001,T1,keyword,Informal-Traditional,Push,หนี้นอกระบบ,8.9887640449,10.1258774658,10.1258774658,10.3610610772,9.8283017942
2026-06,TH,TU001,T1,keyword,Informal-Traditional,Push,หนี้นอกระบบ,8.9887640449,9.8627953881,9.8627953881,10.0918686556,10.1862898756
2026-07,TH,TU001,T1,keyword,Informal-Traditional,Push,หนี้นอกระบบ,8.9887640449,9.8765472262,9.8765472262,10.1059398939,10.0989042748
2011-01,TH,TU002,T1,keyword,Informal-Traditional,Push,ดอกเบี้ยโหด,0.0000000000,0.0001605844,0.0001605844,0.0001415578,0.0001889179
2011-02,TH,TU002,T1,keyword,Informal-Traditional,Push,ดอกเบี้ยโหด,0.0000000000,0.0002680359,0.0002680359,0.0002362780,0.0003042930
2011-03,TH,TU002,T1,keyword,Informal-Traditional,Push,ดอกเบี้ยโหด,0.0000000000,0.0006069579,0.0006069579,0.0005350433,0.0005654799
2011-04,TH,TU002,T1,keyword,Informal-Traditional,Push,ดอกเบี้ยโหด,0.0000000000,0.0010494626,0.0010494626,0.0009251184,0.0009147500
2011-05,TH,TU002,T1,keyword,Informal-Traditional,Push,ดอกเบี้ยโหด,0.0000000000,0.0014566812,0.0014566812,0.0012840882,0.0012891059
2011-06,TH,TU002,T1,keyword,Informal-Traditional,Push,ดอกเบี้ยโหด,0.0000000000,0.0018809759,0.0018809759,0.0016581110,0.0016295932
2011-07,TH,TU002,T1,keyword,Informal-Traditional,Push,ดอกเบี้ยโหด,0.0000000000,0.0022082183,0.0022082183,0.0019465805,0.0018753914
2011-08,TH,TU002,T1,keyword,Informal-Traditional,Push,ดอกเบี้ยโหด,0.0000000000,0.0022931879,0.0022931879,0.0020214826,0.0018944385
2011-09,TH,TU002,T1,keyword,Informal-Traditional,Push,ดอกเบี้ยโหด,0.0000000000,0.0019457974,0.0019457974,0.0017152522,0.0016039545
2011-10,TH,TU002,T1,keyword,Informal-Traditional,Push,ดอกเบี้ยโหด,0.0000000000,0.0012196356,0.0012196356,0.0010751287,0.0010435849
2011-11,TH,TU002,T1,keyword,Informal-Traditional,Push,ดอกเบี้ยโหด,0.0000000000,0.0003861230,0.0003861230,0.0003403738,0.0004718342
2011-12,TH,TU002,T1,keyword,Informal-Traditional,Push,ดอกเบี้ยโหด,0.0000000000,-0.0001687858,0.0000000000,0.0000000000,0.0003606232
2012-01,TH,TU002,T1,keyword,Informal-Traditional,Push,ดอกเบี้ยโหด,0.0000000000,0.0008411595,0.0008411595,0.0007414958,0.0008375007
2012-02,TH,TU002,T1,keyword,Informal-Traditional,Push,ดอกเบี้ยโหด,0.0000000000,0.0020090454,0.0020090454,0.0017710064,0.0018360356
2012-03,TH,TU002,T1,keyword,Informal-Traditional,Push,ดอกเบี้ยโหด,0.0000000000,0.0033982407,0.0033982407,0.0029956047,0.0027659907
2012-04,TH,TU002,T1,keyword,Informal-Traditional,Push,ดอกเบี้ยโหด,0.0000000000,0.0040060073,0.0040060073,0.0035313609,0.0029968816
2012-05,TH,TU002,T1,keyword,Informal-Traditional,Push,ดอกเบี้ยโหด,0.0000000000,0.0027948197,0.0027948197,0.0024636792,0.0019983467
2012-06,TH,TU002,T1,keyword,Informal-Traditional,Push,ดอกเบี้ยโหด,0.0000000000,-0.0006844430,0.0000000000,0.0000000000,0.0008212264
2012-07,TH,TU002,T1,keyword,Informal-Traditional,Push,ดอกเบี้ยโหด,0.0000000000,-0.0063719075,0.0000000000,0.0000000000,0.0000000000
2012-08,TH,TU002,T1,keyword,Informal-Traditional,Push,ดอกเบี้ยโหด,0.0000000000,-0.0113439812,0.0000000000,0.0000000000,0.0000000000
2012-09,TH,TU002,T1,keyword,Informal-Traditional,Push,ดอกเบี้ยโหด,0.0000000000,-0.0137361182,0.0000000000,0.0000000000,0.0000000000
2012-10,TH,TU002,T1,keyword,Informal-Traditional,Push,ดอกเบี้ยโหด,0.0000000000,-0.0114500877,0.0000000000,0.0000000000,0.0000000000
2012-11,TH,TU002,T1,keyword,Informal-Traditional,Push,ดอกเบี้ยโหด,0.0000000000,-0.0031408798,0.0000000000,0.0000000000,0.0030497963
2012-12,TH,TU002,T1,keyword,Informal-Traditional,Push,ดอกเบี้ยโหด,0.0000000000,0.0103791485,0.0103791485,0.0091493890,0.0104902622
2013-01,TH,TU002,T1,keyword,Informal-Traditional,Push,ดอกเบี้ยโหด,0.0000000000,0.0253215924,0.0253215924,0.0223213975,0.0210057957
2013-02,TH,TU002,T1,keyword,Informal-Traditional,Push,ดอกเบี้ยโหด,0.0000000000,0.0357867452,0.0357867452,0.0315466006,0.0293625932
2013-03,TH,TU002,T1,keyword,Informal-Traditional,Push,ดอกเบี้ยโหด,0.0000000000,0.0388192255,0.0388192255,0.0342197816,0.0310735541
2013-04,TH,TU002,T1,keyword,Informal-Traditional,Push,ดอกเบี้ยโหด,0.0000000000,0.0311443803,0.0311443803,0.0274542801,0.0243537347
2013-05,TH,TU002,T1,keyword,Informal-Traditional,Push,ดอกเบี้ยโหด,0.0000000000,0.0129176759,0.0129176759,0.0113871424,0.0129471408
2013-06,TH,TU002,T1,keyword,Informal-Traditional,Push,ดอกเบี้ยโหด,0.0000000000,-0.0160223178,0.0000000000,0.0000000000,0.0037957141
2013-07,TH,TU002,T1,keyword,Informal-Traditional,Push,ดอกเบี้ยโหด,0.0000000000,-0.0456186055,0.0000000000,0.0000000000,0.0000000000
2013-08,TH,TU002,T1,keyword,Informal-Traditional,Push,ดอกเบี้ยโหด,0.0000000000,-0.0686822564,0.0000000000,0.0000000000,0.0000000000
2013-09,TH,TU002,T1,keyword,Informal-Traditional,Push,ดอกเบี้ยโหด,0.0000000000,-0.0825679559,0.0000000000,0.0000000000,0.0000000000
2013-10,TH,TU002,T1,keyword,Informal-Traditional,Push,ดอกเบี้ยโหด,0.0000000000,-0.0687685120,0.0000000000,0.0000000000,0.0000000000
2013-11,TH,TU002,T1,keyword,Informal-Traditional,Push,ดอกเบี้ยโหด,0.0000000000,-0.0170110954,0.0000000000,0.0000000000,0.0177738793
2013-12,TH,TU002,T1,keyword,Informal-Traditional,Push,ดอกเบี้ยโหด,0.0000000000,0.0604885417,0.0604885417,0.0533216379,0.0177738793
2014-01,TH,TU002,T1,keyword,Informal-Traditional,Push,ดอกเบี้ยโหด,0.0000000000,-0.0404968937,0.0000000000,0.0000000000,0.0731834478
2014-02,TH,TU002,T1,keyword,Informal-Traditional,Push,ดอกเบี้ยโหด,0.0000000000,0.1885713264,0.1885713264,0.1662287055,0.1162486108
2014-03,TH,TU002,T1,keyword,Informal-Traditional,Push,ดอกเบี้ยโหด,0.0000000000,0.2070490569,0.2070490569,0.1825171268,0.1694579011
2014-04,TH,TU002,T1,keyword,Informal-Traditional,Push,ดอกเบี้ยโหด,0.0000000000,0.1810832809,0.1810832809,0.1596278710,0.1140483326
2014-05,TH,TU002,T1,keyword,Informal-Traditional,Push,ดอกเบี้ยโหด,0.0000000000,-0.0251448862,0.0000000000,0.0000000000,0.0602922621
2014-06,TH,TU002,T1,keyword,Informal-Traditional,Push,ดอกเบี้ยโหด,0.0000000000,0.0241049593,0.0241049593,0.0212489155,0.0070829718
2014-07,TH,TU002,T1,keyword,Informal-Traditional,Push,ดอกเบี้ยโหด,0.0000000000,-0.0818003649,0.0000000000,0.0000000000,0.0070829718
2014-08,TH,TU002,T1,keyword,Informal-Traditional,Push,ดอกเบี้ยโหด,0.0000000000,-0.1862904064,0.0000000000,0.0000000000,0.0000000000
2014-09,TH,TU002,T1,keyword,Informal-Traditional,Push,ดอกเบี้ยโหด,0.0000000000,-0.2763581350,0.0000000000,0.0000000000,0.0000000000
2014-10,TH,TU002,T1,keyword,Informal-Traditional,Push,ดอกเบี้ยโหด,0.0000000000,-0.3132702535,0.0000000000,0.0000000000,0.0000000000
2014-11,TH,TU002,T1,keyword,Informal-Traditional,Push,ดอกเบี้ยโหด,0.0000000000,-0.2861119276,0.0000000000,0.0000000000,0.0000000000
2014-12,TH,TU002,T1,keyword,Informal-Traditional,Push,ดอกเบี้ยโหด,0.0000000000,-0.2080929937,0.0000000000,0.0000000000,0.0000000000
2015-01,TH,TU002,T1,keyword,Informal-Traditional,Push,ดอกเบี้ยโหด,0.0000000000,-0.2955848700,0.0000000000,0.0000000000,0.1148367004
2015-02,TH,TU002,T1,keyword,Informal-Traditional,Push,ดอกเบี้ยโหด,0.0000000000,0.3908153322,0.3908153322,0.3445101012,0.3219798612
2015-03,TH,TU002,T1,keyword,Informal-Traditional,Push,ดอกเบี้ยโหด,0.0000000000,0.7049551486,0.7049551486,0.6214294824,0.6157675406
2015-04,TH,TU002,T1,keyword,Informal-Traditional,Push,ดอกเบี้ยโหด,0.0000000000,0.9998260932,0.9998260932,0.8813630382,0.8550195945
2015-05,TH,TU002,T1,keyword,Informal-Traditional,Push,ดอกเบี้ยโหด,0.0000000000,1.2050443251,1.2050443251,1.0622662628,1.1287718577
2015-06,TH,TU002,T1,keyword,Informal-Traditional,Push,ดอกเบี้ยโหด,0.0000000000,1.6365961772,1.6365961772,1.4426862719,0.8349841782
2015-07,TH,TU002,T1,keyword,Informal-Traditional,Push,ดอกเบี้ยโหด,0.0000000000,-2.1371168818,0.0000000000,0.0000000000,0.5453569988
2015-08,TH,TU002,T1,keyword,Informal-Traditional,Push,ดอกเบี้ยโหด,0.0000000000,0.2193773566,0.2193773566,0.1933847245,0.0644615748
2015-09,TH,TU002,T1,keyword,Informal-Traditional,Push,ดอกเบี้ยโหด,0.0000000000,-1.8862230511,0.0000000000,0.0000000000,0.0644615748
2015-10,TH,TU002,T1,keyword,Informal-Traditional,Push,ดอกเบี้ยโหด,0.0000000000,-2.7301778403,0.0000000000,0.0000000000,0.0000000000
2015-11,TH,TU002,T1,keyword,Informal-Traditional,Push,ดอกเบี้ยโหด,0.0000000000,-1.9497101916,0.0000000000,0.0000000000,0.5801739959
2015-12,TH,TU002,T1,keyword,Informal-Traditional,Push,ดอกเบี้ยโหด,0.0000000000,1.9744636701,1.9744636701,1.7405219877,1.0493558402
2016-01,TH,TU002,T1,keyword,Informal-Traditional,Push,ดอกเบี้ยโหด,0.0000000000,1.5967322093,1.5967322093,1.4075455329,1.0493558402
2016-02,TH,TU002,T1,keyword,Informal-Traditional,Push,ดอกเบี้ยโหด,0.0000000000,-0.3005825199,0.0000000000,0.0000000000,1.2639065174
2016-03,TH,TU002,T1,keyword,Informal-Traditional,Push,ดอกเบี้ยโหด,0.0000000000,2.7046282767,2.7046282767,2.3841740192,0.7947246731
2016-04,TH,TU002,T1,keyword,Informal-Traditional,Push,ดอกเบี้ยโหด,0.0000000000,-1.0266485937,0.0000000000,0.0000000000,1.7372820893
2016-05,TH,TU002,T1,keyword,Informal-Traditional,Push,ดอกเบี้ยโหด,0.0000000000,3.2077366247,3.2077366247,2.8276722486,2.0831515354
2016-06,TH,TU002,T1,keyword,Informal-Traditional,Push,ดอกเบี้ยโหด,0.0000000000,3.8817004323,3.8817004323,3.4217823576,2.0831515354
2016-07,TH,TU002,T1,keyword,Informal-Traditional,Push,ดอกเบี้ยโหด,0.0000000000,-3.5599555412,0.0000000000,0.0000000000,1.4874722221
2016-08,TH,TU002,T1,keyword,Informal-Traditional,Push,ดอกเบี้ยโหด,0.0000000000,1.1805048434,1.1805048434,1.0406343088,0.3468781029
2016-09,TH,TU002,T1,keyword,Informal-Traditional,Push,ดอกเบี้ยโหด,0.0000000000,-6.1196470472,0.0000000000,0.0000000000,0.3468781029
2016-10,TH,TU002,T1,keyword,Informal-Traditional,Push,ดอกเบี้ยโหด,0.0000000000,-4.5782676171,0.0000000000,0.0000000000,0.0000000000
2016-11,TH,TU002,T1,keyword,Informal-Traditional,Push,ดอกเบี้ยโหด,0.0000000000,-4.4437307091,0.0000000000,0.0000000000,1.4606514864
2016-12,TH,TU002,T1,keyword,Informal-Traditional,Push,ดอกเบี้ยโหด,0.0000000000,4.9709282302,4.9709282302,4.3819544592,24.8708868294
2017-01,TH,TU002,T1,keyword,Informal-Traditional,Push,ดอกเบี้ยโหด,75.0000000000,79.6703394514,79.6703394514,70.2307060290,24.8810016309
2017-02,TH,TU002,T1,keyword,Informal-Traditional,Push,ดอกเบี้ยโหด,0.0000000000,0.0344229632,0.0344229632,0.0303444045,25.0622476855
2017-03,TH,TU002,T1,keyword,Informal-Traditional,Push,ดอกเบี้ยโหด,0.0000000000,5.5877496538,5.5877496538,4.9256926229,1.6520123425
2017-04,TH,TU002,T1,keyword,Informal-Traditional,Push,ดอกเบี้ยโหด,0.0000000000,-5.5345389845,0.0000000000,0.0000000000,27.2018489657
